Unnamed: 0,is_vulnerable,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv
1015,0,Kimai,36.16666666666666,31.666666666666668,1.333333333333333,0.0,3.833333333333333,4.0,2.041666666666666,250.0671983537256
1016,0,Kimai,258.75,226.75,1.0,0.0,10.25,32.0,2.034482758620689,180.2115822650213
1017,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1018,0,Kimai,189.0,174.11111111111111,1.111111111111111,0.0,4.666666666666667,11.444444444444445,2.247601010101009,279.5021808683384
1019,0,Kimai,257.7142857142857,235.14285714285717,1.142857142857142,0.0,7.142857142857143,28.285714285714285,2.219163634446026,223.88674796459563
1020,0,Kimai,88.9090909090909,75.72727272727273,1.272727272727272,0.0,6.0,7.454545454545454,1.306060606060606,211.3279125790097
1021,0,Kimai,135.33333333333334,120.66666666666669,2.0,0.0,7.666666666666667,17.666666666666668,6.13095238095238,648.0508791702313
1022,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1023,0,Kimai,69.5,66.0,2.0,0.0,4.5,5.0,1.75,262.4766301200096
1024,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1025,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1026,0,Kimai,363.0,211.33333333333331,0.333333333333333,0.0,5.833333333333333,33.166666666666664,1.893995098039215,174.1850601998069
1027,0,Kimai,317.625,265.625,1.0,0.0,7.375,35.625,1.91684135610766,216.6259456493949
1028,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1029,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1030,0,Kimai,218.0,207.0,2.0,0.0,10.0,37.0,10.333333333333334,1900.486009112048
1031,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1032,0,Kimai,324.6666666666667,261.3333333333333,2.0,0.0,13.666666666666666,40.66666666666666,2.703921568627451,290.1601450836272
1033,0,Kimai,329.52941176470586,307.52941176470586,2.4117647058823533,0.470588235294117,10.058823529411764,33.705882352941174,1.8743750913149,351.1048845534863
1034,0,Kimai,135.85714285714286,121.57142857142856,1.428571428571428,0.0,7.857142857142857,11.0,1.831168831168831,431.7885842439518
1035,0,Kimai,154.0,130.0,2.0,0.0,11.0,14.5,2.8928571428571432,534.4791753398847
1036,0,Kimai,87.3731343283582,80.46268656716418,1.8805970149253728,0.388059701492537,6.791044776119403,6.835820895522388,1.230004510414958,307.5253367167442
1037,0,Kimai,41.85714285714285,37.85714285714285,1.428571428571428,0.0,5.428571428571429,4.142857142857143,1.5714285714285712,196.26671800285203
1038,0,Kimai,47.75,42.75,1.5,0.0,5.25,5.25,1.729166666666666,242.91862568665684
1039,0,Kimai,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,0,Kimai,129.0,120.0,0.0,0.0,6.0,24.0,5.5,495.35365195854
1041,0,Kimai,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,0,Kimai,149.0,139.0,2.0,0.0,5.0,13.0,3.666666666666666,918.6604149778584
1043,0,Kimai,147.95,135.65,1.7000000000000002,0.1,4.75,14.1,1.532866676334418,266.75420763419777
1044,0,Kimai,46.5,37.0,2.0,0.0,1.0,4.5,1.333333333333333,112.64838568898604
1045,0,Kimai,148.22222222222223,132.0,1.555555555555555,0.0,9.555555555555555,11.88888888888889,1.5127865961199292,279.6585479754627
1046,0,Kimai,,,,,,,,
1047,0,Kimai,136.75,122.25,2.0,0.0,10.5,10.0,2.535714285714285,340.9394201031978
1048,0,Kimai,233.5,217.16666666666663,1.666666666666666,0.0,11.166666666666666,32.833333333333336,3.025063856960408,316.5298262625182
1049,0,Kimai,64.66666666666667,54.66666666666666,2.0,0.0,4.0,6.0,1.555555555555555,346.2391083882449
1050,0,Kimai,31.33333333333333,24.666666666666668,2.0,0.0,4.333333333333333,2.666666666666666,1.166666666666666,94.4033580857655
1051,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1052,0,Kimai,98.33333333333331,86.33333333333333,2.0,0.0,5.0,11.333333333333334,2.355555555555555,621.3051059049643
1053,0,Kimai,104.5,98.0,1.0,0.0,6.5,10.0,3.5,848.0648592920976
1054,0,Kimai,237.0,192.33333333333331,1.8571428571428568,0.19047619047619,9.38095238095238,18.571428571428573,2.049258549949794,332.2431458952532
1055,0,Kimai,181.0,165.0,0.0,0.0,16.0,12.0,1.5,237.80157000325312
1056,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1057,0,Kimai,70.0,60.0,2.0,0.0,1.0,6.0,1.0,24.78874339542033
1058,0,Kimai,177.10256410256412,165.02564102564102,1.7179487179487172,0.205128205128205,8.307692307692308,21.58974358974359,2.989272652822348,414.6742550173961
1059,0,Kimai,276.3333333333333,203.33333333333331,1.333333333333333,0.0,8.0,26.666666666666668,1.742857142857142,330.9980535859355
1060,0,Kimai,176.42857142857142,155.71428571428572,1.142857142857142,0.0,9.857142857142858,27.0,1.937206163012614,170.80420681612097
1061,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1062,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1063,0,Kimai,318.0,314.0,0.0,0.0,7.0,29.0,1.166666666666666,44.08973165266579
1064,0,Kimai,96.0,79.0,1.0,0.0,4.0,7.5,1.446428571428571,219.0520480708737
1065,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1066,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1067,0,Kimai,249.0,233.5,1.5,0.0,10.0,23.75,2.332234617985125,225.56013987444885
1068,0,Kimai,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1070,0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1071,0,Krayin,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1072,1,Krayin,138.0,137.66666666666666,2.0,0.0,1.0,6.666666666666667,1.5,522.441159919394
1073,1,Krayin,130.11111111111111,129.44444444444446,2.0,0.0,1.333333333333333,5.777777777777778,1.316666666666666,440.3195779438746
1074,1,Krayin,135.66666666666666,100.66666666666669,1.166666666666666,0.166666666666666,1.5,15.666666666666666,1.6228070175438591,159.98323607624505
1075,0,Krayin,174.6,131.4,2.0,0.0,5.4,12.6,1.916190476190476,287.1279844351566
1076,0,Krayin,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1077,0,Krayin,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1078,0,Krayin,358.0,300.0,2.0,0.0,5.0,20.0,2.571428571428571,847.8535396300741
1079,0,Krayin,123.0,84.0,2.0,0.0,7.0,8.0,1.333333333333333,166.6738754719427
1080,0,Krayin,346.0,329.0,0.0,0.0,1.0,6.0,2.5,155.1398384124465
1081,0,Krayin,141.0,141.0,2.0,0.0,1.0,5.0,1.0,368.3681295038894
1082,0,Krayin,167.75,139.75,2.0,0.0,1.875,6.75,1.443749999999999,451.11256889666834
1083,0,Microweber,1837.0,1694.0,0.0,0.0,17.0,441.0,6.679245283018868,719.3029783256908
1084,1,Microweber,,,,,,,,
1085,1,Microweber,,,,,,,,
1086,1,Microweber,689.9589041095891,628.4383561643835,0.5890410958904111,0.246575342465753,2.342465753424657,88.3013698630137,4.207261127143032,670.2925042248619
1087,1,Microweber,1520.0,1438.0,0.0,0.0,5.5,321.5,6.926736111111111,872.869445570158
1088,1,Microweber,2012.5,1815.0,0.5,0.0,3.5,433.0,10.088520291837664,1324.707775044173
1089,1,Microweber,1454.0,1315.0,0.0,0.0,9.0,329.0,5.7608695652173925,607.7826484045827
1090,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1091,1,Microweber,442.1428571428572,375.57142857142856,0.428571428571428,0.142857142857142,4.571428571428571,87.57142857142857,7.752329192546584,880.703786036908
1092,0,Microweber,738.0,563.0,0.0,0.0,3.0,114.0,6.5625,1050.1209683584932
1093,1,Microweber,584.1818181818181,471.7272727272728,0.0,0.0,1.9090909090909087,104.9090909090909,6.798064680417624,1102.4375722250888
1094,1,Microweber,342.92857142857144,279.56043956043953,0.967032967032967,0.362637362637362,2.428571428571428,66.47802197802197,3.979477474239234,550.8673059437599
1095,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1096,1,Microweber,,,,,,,,
1097,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1098,1,Microweber,1342.0,1238.0,0.0,0.0,7.0,291.0,6.184210526315789,674.176588848415
1099,0,Microweber,101.33333333333331,93.66666666666669,1.333333333333333,0.0,1.333333333333333,16.333333333333332,6.333333333333333,750.7826602154283
1100,1,Microweber,130.85714285714286,128.14285714285714,1.714285714285714,0.0,3.571428571428571,17.285714285714285,7.904761904761905,1087.3562567936744
1101,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1102,0,Microweber,37.0,29.0,0.0,0.0,1.0,7.0,5.0,412.08449014128
1103,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1104,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1105,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1106,1,Microweber,19.0,11.0,2.0,0.0,1.0,1.0,1.0,66.60791492654
1107,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1108,1,Microweber,46.18181818181818,39.72727272727273,1.818181818181818,0.0,2.818181818181818,4.909090909090909,0.9465240641711232,59.06301942126834
1109,1,Microweber,73.66666666666667,60.66666666666666,2.0,0.0,2.5,7.0,1.350694444444444,96.93568861135796
1110,1,Microweber,62.0,57.5,2.0,0.0,5.0,5.5,2.5,495.2916419781643
1111,0,Microweber,40.0,39.0,0.0,0.0,3.0,6.0,3.0,275.48538195127
1112,0,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346
1113,1,Microweber,432.5,411.2857142857143,0.285714285714285,0.0,1.214285714285714,84.5,5.571916971916972,1369.1541363135582
1114,1,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346
1115,0,Microweber,33.0,32.0,2.0,0.0,5.0,4.0,4.0,340.0
1116,1,Microweber,65.8,61.0,2.4,0.4,4.8,8.6,1.65,163.63600011466588
1117,0,Microweber,76.0,51.0,2.0,0.0,3.0,5.0,1.25,112.288282766786
1118,1,Microweber,84.75,66.75,2.25,0.25,3.5,5.5,1.291666666666666,242.60877623771577
1119,0,Microweber,83.0,80.0,2.0,0.0,5.0,1.0,1.0,1219.1913873852
1120,0,Microweber,43.0,38.0,2.0,0.0,4.0,4.0,1.333333333333333,68.75604985670833
1121,1,Microweber,39.0,34.0,2.0,0.0,3.0,4.0,1.333333333333333,56.20902501875133
1122,0,Microweber,29.0,29.0,2.0,0.0,1.0,1.0,1.0,19.651484454403
1123,1,Microweber,584.0,528.0,0.0,0.0,2.0,111.0,4.041666666666667,418.389587245206
1124,0,Microweber,586.0,530.0,0.0,0.0,3.0,110.0,4.0,422.9272754010136
1125,1,Microweber,580.0,524.0,0.0,0.0,2.0,110.0,4.0,415.2063147530086
1126,1,Microweber,280.75,251.25,1.5,0.0,1.75,66.5,3.540570175438596,381.78038094054233
1127,1,Microweber,919.6666666666666,828.6666666666666,0.6666666666666661,0.0,5.666666666666667,220.33333333333331,11.065107212475631,1409.361357176528
1128,1,Microweber,917.0,899.0,2.0,0.0,2.0,258.0,9.894736842105264,1219.4487832239747
1129,1,Microweber,911.0,851.0,2.0,0.0,2.0,239.0,9.72222222222222,1192.074218090753
1130,1,Microweber,912.0,900.0,2.0,0.0,2.0,258.0,9.894736842105264,1220.9552822697967
1131,1,Microweber,1109.7142857142858,990.7142857142856,0.5714285714285711,0.0,4.714285714285714,258.0,9.791010271917823,1304.7672807681863
1132,1,Microweber,682.5,642.0,0.0,0.0,2.5,152.0,9.63968253968254,1406.568746938195
1133,1,Microweber,155.91666666666666,122.25,0.416666666666666,0.416666666666666,0.75,21.166666666666668,3.141005291005291,375.1115769948178
1134,0,Microweber,25.0,25.0,2.0,0.0,2.0,3.0,1.0,42.17498535901733
1135,1,Microweber,104.0,97.75,1.5,0.0,2.75,28.0,8.375,1326.3260454349306
1136,0,Microweber,910.0,896.0,2.0,0.0,2.0,256.0,9.789473684210526,1216.230932983344
1137,1,Microweber,858.8095238095239,781.1666666666666,0.452380952380952,0.023809523809523,3.285714285714285,187.16666666666663,10.368894398319862,1418.402405084925
1138,1,Microweber,831.6666666666666,778.6666666666666,0.0,0.0,2.666666666666666,181.0,7.612305854241338,927.059643292414
1139,0,Microweber,593.0,536.0,0.0,0.0,3.0,110.0,4.0,425.3096572858431
1140,1,Microweber,1041.5,969.0,1.0,0.0,9.0,256.5,12.153846153846152,1992.8329240927849
1141,0,Microweber,104.0,77.0,2.0,0.0,3.0,6.0,2.0,123.56273684030434
1142,1,Microweber,,,,,,,,
1143,0,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346
1144,1,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346
1145,0,Microweber,980.0,964.0,2.0,0.0,2.0,272.0,9.136363636363637,1086.5426546693125
1146,0,Microweber,1304.0,1226.0,0.0,0.0,7.0,280.0,8.84,1186.3001211978162
1147,1,Microweber,611.6153846153846,572.7692307692307,0.461538461538461,0.0,2.769230769230769,117.92307692307692,7.139590785242959,926.8974727190456
1148,1,Microweber,723.25,684.0,1.0,0.0,3.75,168.0,10.788636363636364,1401.7449097810247
1149,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1150,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1151,1,Microweber,653.25,601.0,1.5,0.0,8.5,135.0,4.040517241379311,572.8866771496267
1152,1,Microweber,79.0,64.0,2.0,0.0,3.0,4.5,0.9,82.8885399001793
1153,1,Microweber,242.13333333333333,157.03333333333333,0.7000000000000001,0.1,5.966666666666667,30.966666666666665,2.09203434330829,170.16966352279724
1154,1,Microweber,,,,,,,,
1155,1,Microweber,349.8095238095238,288.85714285714283,1.2857142857142851,0.047619047619047,4.523809523809524,67.80952380952381,3.356959769002451,434.5729121463575
1156,0,Microweber,193.0,193.0,2.0,0.0,6.0,50.0,9.0,1100.3466902424682
1157,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1158,1,Microweber,105.0,99.0,2.0,0.0,3.0,16.0,4.0,432.9077706964878
1159,0,Microweber,896.0,583.0,0.0,0.0,10.0,135.0,8.615384615384615,1251.98207420711
1160,1,Microweber,893.0,580.0,0.0,0.0,10.0,135.0,8.615384615384615,1247.5790081352022
1161,1,Microweber,,,,,,,,
1162,0,Microweber,617.0,416.0,0.5,0.0,5.75,91.25,6.903846153846153,950.870394182281
1163,0,Microweber,793.0,480.0,0.0,0.0,10.0,108.0,8.0,1309.3808682419092
1164,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1165,0,Microweber,70.0,65.0,1.0,0.0,2.0,14.5,2.8,217.49557631521137
1166,1,Microweber,410.8,389.6,0.4,0.0,8.6,89.8,5.205858585858586,697.9365528249841
1167,1,Microweber,511.3333333333333,480.3333333333333,0.0,0.0,2.666666666666666,93.0,5.800462962962963,707.080829237353
1168,1,Microweber,994.0,933.3333333333334,0.0,0.0,1.666666666666666,211.66666666666663,6.091269841269842,1634.8220172291915
1169,0,Microweber,209.25,194.25,1.0,0.0,4.25,42.75,4.254006410256411,461.03819615803417
1170,1,Microweber,373.0,360.0,2.0,0.0,7.0,61.0,4.307692307692307,453.7651077351514
1171,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1172,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1173,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1174,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1175,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1176,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1177,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1178,1,Microweber,1271.0,1143.0,0.0,0.0,17.0,270.5,5.058245614035087,487.9852844850726
1179,1,Microweber,,,,,,,,
1180,1,Microweber,,,,,,,,
1181,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1182,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1183,0,Microweber,608.5,452.0,1.0,0.0,5.0,74.0,6.392857142857143,876.7728260603029
1184,1,Microweber,690.0,548.0,0.6666666666666661,0.0,4.333333333333333,122.33333333333331,6.923913043478261,875.7398124436924
1185,1,Microweber,552.8333333333334,472.3333333333333,0.6666666666666661,0.0,4.333333333333333,114.16666666666669,7.076904496469715,878.5214232632757
1186,0,Microweber,38.0,37.0,0.0,0.0,2.0,7.0,7.0,335.2006886638
1187,1,Microweber,26.0,25.0,0.0,0.0,2.0,5.0,5.0,263.1064654996
1188,0,Microweber,33.0,22.0,2.0,0.0,0.0,2.0,1.0,73.2479571178485
1189,0,Microweber,1186.0,873.0,0.0,0.0,10.0,141.0,8.428571428571429,1567.68040312724
1190,1,Microweber,1186.0,873.0,0.0,0.0,10.0,141.0,8.428571428571429,1567.68040312724
1191,1,Microweber,148.66666666666666,144.66666666666666,2.0,0.0,1.666666666666666,4.666666666666667,1.407407407407407,283.79714316434746
1192,0,Microweber,79.0,73.0,2.0,0.0,3.25,12.25,3.5,409.501153573645
1193,1,Microweber,147.75,135.5,2.0,0.0,7.0,18.25,1.294444444444444,85.5331882809492
1194,1,Microweber,55.0,50.5,2.0,0.0,2.0,12.0,5.75,426.85542497847
1195,1,Microweber,356.6666666666667,327.5,1.333333333333333,0.0,3.166666666666666,82.66666666666667,1.842261904761904,149.70638343524095
1196,1,Microweber,27.0,22.0,2.0,0.0,1.0,1.0,1.0,140.18160794364
1197,1,Microweber,26.0,21.0,2.0,0.0,1.0,1.0,1.0,399.41055018173
1198,0,Microweber,1472.0,1390.0,2.0,0.0,9.0,352.0,56.4,8590.534412170735
1199,1,Microweber,975.3333333333334,915.0,2.333333333333333,0.333333333333333,8.0,244.0,25.374358974358973,3988.471251050671
1200,1,Microweber,2864.0,2695.0,2.0,0.0,17.0,724.0,29.0,4804.830529565929
1201,1,Microweber,46.0,46.0,2.0,0.0,1.0,10.0,7.0,849.8257422272015
1202,1,Microweber,432.6666666666667,370.0,1.333333333333333,0.0,2.0,77.0,2.952380952380952,631.3300676689576
1203,1,Microweber,45.5,45.5,1.0,0.0,2.0,10.5,7.5,971.61231210795
1204,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1205,1,Microweber,113.5,113.5,2.0,0.0,2.0,13.0,3.333333333333333,610.749444312446
1206,0,Microweber,821.0,779.5,1.0,0.0,5.0,180.0,30.05,4860.346302870642
1207,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1208,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1209,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1210,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1211,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1212,0,Microweber,600.0,543.0,0.0,0.0,3.0,114.0,4.083333333333333,432.036962554972
1213,1,Microweber,575.0,519.0,0.0,0.0,2.0,108.0,3.916666666666666,409.4236491482765
1214,0,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346
1215,0,Microweber,1186.0,873.0,0.0,0.0,10.0,141.0,8.428571428571429,1568.7261124208255
1216,1,Microweber,1186.0,873.0,0.0,0.0,10.0,141.0,8.428571428571429,1568.7261124208255
1217,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1218,1,Microweber,573.0285714285715,505.8142857142857,0.428571428571428,0.028571428571428,1.7571428571428571,113.57142857142856,5.790564328111108,768.7100382508968
1219,0,Microweber,1727.0,1571.0,0.0,0.0,21.0,411.0,5.6491228070175445,556.4349071372587
1220,1,Microweber,2257.0,2094.0,0.0,0.0,23.0,549.0,7.233333333333333,800.039685294248
1221,1,Microweber,1228.0,1126.0,1.0,0.0,15.5,293.5,6.173123486682809,688.1593541644642
1222,1,Microweber,2254.0,2091.0,0.0,0.0,23.0,549.0,7.233333333333333,800.9748305465066
1223,0,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346
1224,1,Microweber,69.0,63.5,1.0,0.0,0.5,8.5,3.25,158.54866780991074
1225,1,Microweber,69.0,63.5,1.0,0.0,0.5,8.5,3.25,158.54866780991074
1226,0,Microweber,1546.5,1430.5,1.0,0.0,6.0,347.5,31.87894736842105,4795.6801468832855
1227,0,Microweber,22.0,22.0,0.0,0.0,3.0,5.0,3.0,246.12437805806
1228,1,Microweber,37.0,36.0,0.0,0.0,3.0,7.0,6.0,460.0
1229,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1230,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1231,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1232,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1233,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1234,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1235,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1236,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1237,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1238,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1239,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1240,1,Microweber,77.5,77.5,1.0,0.0,4.0,7.5,3.1428571428571432,184.68713861344128
1241,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1242,1,Microweber,157.0,154.0,0.0,0.0,6.0,17.0,4.25,769.8512919402575
1243,0,Microweber,706.85,570.85,0.6000000000000001,0.3,4.75,135.85,5.58792023432728,780.7883983460827
1244,1,Microweber,1630.5,1515.5,1.0,0.0,3.5,353.0,17.460474308300398,2722.477603314981
1245,1,Microweber,870.0,831.5,1.0,0.0,5.0,201.0,11.316666666666666,1991.868481584776
1246,0,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346
1247,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1248,0,Microweber,1443.0,1388.0,2.0,0.0,6.0,362.0,18.133333333333333,2608.2572328235683
1249,1,Microweber,1218.8,1090.6,1.0,0.2,2.2,295.0,20.02923076923077,3020.350321464627
1250,0,Microweber,258.0,232.0,0.0,0.0,1.0,9.0,4.5,1622.32760877085
1251,0,Microweber,22.0,21.0,0.0,0.0,3.0,6.0,3.0,365.0
1252,0,Microweber,432.0,427.0,0.0,0.0,11.0,72.0,6.222222222222222,828.6970127271745
1253,1,Microweber,1415.0,1253.5,1.0,0.0,14.5,325.0,9.190909090909091,1037.6018930093758
1254,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1255,1,Microweber,156.0,152.33333333333334,0.0,0.0,1.0,25.666666666666668,4.616666666666667,521.6397996392153
1256,1,Microweber,1508.1666666666667,1354.6666666666667,0.333333333333333,0.0,7.833333333333333,317.0,7.07733128134975,1654.5384043931824
1257,1,Microweber,78.5,48.0,2.125,0.625,0.875,6.625,1.5750000000000002,173.48666579008687
1258,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1259,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1260,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1261,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1262,0,Microweber,232.0,220.0,2.0,0.0,8.0,33.0,1.733333333333333,94.29032190736596
1263,0,Microweber,791.0,713.25,2.0,0.0,8.75,157.25,9.196428571428571,1471.9087202809012
1264,1,Microweber,734.25,668.5,1.0,0.0,7.75,137.0,7.125757575757576,866.8272439837568
1265,1,Microweber,451.8333333333333,374.3333333333333,1.833333333333333,0.166666666666666,5.333333333333333,84.33333333333333,4.526984126984127,469.1070017831112
1266,1,Microweber,329.6666666666667,255.33333333333331,2.0,0.0,4.666666666666667,64.66666666666667,5.325757575757575,560.1412630103943
1267,1,Microweber,,,,,,,,
1268,0,Microweber,200.6,174.8,1.6,0.0,26.8,28.6,3.215384615384615,324.93348421440976
1269,1,Microweber,973.0,907.6666666666666,0.0,0.0,4.333333333333333,209.33333333333331,8.065760869565217,1037.961029200779
1270,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1271,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1272,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1273,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1274,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1275,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1276,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1277,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1278,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1279,1,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1280,0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1281,1,Microweber,256.0,193.0,0.0,0.0,2.0,27.0,2.555555555555555,324.2706934404705
1282,0,Microweber,392.0,380.2,1.6,0.0,4.2,77.6,4.229090909090909,1140.8270100602524
1283,0,Microweber,110.0,110.0,2.0,0.0,2.0,9.5,1.777777777777778,192.222691154166
1284,1,Microweber,,,,,,,,
