Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname
1849,0,1862,2,3.3774100000000006e-05,0,1,0.0026109661,1.0,1.0,0.0,1,2.0,4.0,43.0,21.5,21.5,6.0,3.0,3.0,9.0,4.5,4.5,14.0,7.0,7.0,802.0,401.0,401.0,0.0,NextCloud
1850,0,1965,5,8.310620000000001e-05,0,1,0.0032051282,0.3333333333,1.0,1.0,0,3.0,15.0,112.0,37.3333333333,20.0,0.0,0.0,0.0,4.0,1.3333333333,1.0,40.0,20.0,20.0,2377.0,1188.5,1188.5,0.0,NextCloud
1851,1,1742,1911,0.0330634278,0,20,0.0449438202,1.0,1.0,1.0,0,4.0,15.0,290.0,72.5,52.5,0.0,0.0,0.0,4.0,1.0,1.0,71.0,35.5,35.5,3974.0,1987.0,1987.0,0.0,NextCloud
1852,0,1967,38,0.0006310196,0,19,0.0530726257,,,,1,1.0,55.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,203.0,203.0,203.0,4183.0,4183.0,4183.0,0.0,NextCloud
1853,1,513,1085,0.0263471018,0,41,0.125382263,,,,1,1.0,47.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,168.0,168.0,168.0,2729.0,2729.0,2729.0,0.0,NextCloud
1854,0,2023,5,8.212070000000001e-05,0,1,0.0023752969,0.5714285714,0.1785714286,1.0,0,3.0,117.0,129.0,43.0,17.0,1.0,1.0,1.0,15.0,5.0,2.0,600.0,200.0,156.0,10973.0,3657.6666666667,3636.0,1.0,NextCloud
1855,1,-603,295,0.0141731527,0,57,0.1217948718,,,,1,1.0,43.0,32.0,32.0,32.0,29.0,29.0,29.0,15.0,15.0,15.0,151.0,151.0,151.0,1654.0,1654.0,1654.0,0.0,NextCloud
1856,1,-501,180,0.007998578,0,4,0.008908686,0.0,0.0,0.2857142857,0,2.0,48.0,19.0,9.5,9.5,0.0,0.0,0.0,2.0,1.0,1.0,204.0,102.0,102.0,2389.0,1194.5,1194.5,0.0,NextCloud
1857,1,228,15,0.0004065041,0,1,0.0027247956,,,,1,1.0,66.0,192.0,192.0,192.0,32.0,32.0,32.0,59.0,59.0,59.0,295.0,295.0,295.0,2485.0,2485.0,2485.0,0.0,NextCloud
1858,1,-605,284,0.0136709348,0,46,0.1067285383,1.0,1.0,1.0,0,1.0,42.0,455.0,455.0,455.0,215.0,215.0,215.0,4.0,4.0,4.0,147.0,147.0,147.0,1652.0,1652.0,1652.0,0.0,NextCloud
1859,0,2002,2075,0.0342578834,0,21,0.0714285714,,,,0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,188.0,188.0,188.0,3558.0,3558.0,3558.0,0.0,NextCloud
1860,0,2002,2076,0.0342738274,0,22,0.0745762712,,,,0,1.0,14.0,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,46.0,46.0,46.0,2198.0,2198.0,2198.0,0.0,NextCloud
1861,0,2002,2077,0.0342897709,0,23,0.0777027027,,,,1,1.0,16.0,22.0,22.0,22.0,6.0,6.0,6.0,5.0,5.0,5.0,63.0,63.0,63.0,2192.0,2192.0,2192.0,0.0,NextCloud
1862,1,-55,5159,0.1636219474,0,199,0.3812260536,1.0,1.0,1.0,0,3.0,6.0,33.0,11.0,10.0,1.0,1.0,1.0,5.0,1.6666666667,1.0,42.0,14.0,15.0,414.0,138.0,136.0,0.0,NextCloud
1863,0,2052,66,0.0010786781,0,2,0.0063694268,1.0,1.0,0.0,0,4.0,61.0,91.0,22.75,23.0,42.0,14.0,11.0,11.0,2.75,2.0,241.0,60.25,39.5,11525.0,2881.25,3414.0,1.0,NextCloud
1864,1,1889,14,0.0002354089,0,3,0.0097402597,1.0,1.0,0.0,0,3.0,128.0,13.0,4.3333333333,4.0,9.0,3.0,4.0,4.0,1.3333333333,1.0,1111.0,370.3333333333,64.0,11159.0,3719.6666666667,4110.0,0.0,NextCloud
1865,1,1272,367,0.007123862,0,9,0.023255814,0.0,0.0,1.0,0,12.0,72.0,102.0,9.2727272727,2.0,31.0,3.1,2.0,17.0,1.8888888889,1.0,696.0,58.0,46.5,17052.0,1421.0,565.0,0.0,NextCloud
1866,1,1280,374,0.0072396438,0,16,0.0357941834,1.0,0.8729689808000001,0.7114721812,0,28.0,74.0,500.0,17.8571428571,2.0,144.0,8.4705882353,2.0,85.0,4.0476190476,1.0,2585.0,103.4,53.0,28390.0,1135.6,429.0,0.0,NextCloud
1867,1,1292,1583,0.0305498196,0,3,0.0062761506,,,,1,3.0,2.0,33.0,11.0,1.0,18.0,6.0,1.0,5.0,2.5,2.5,7.0,2.3333333333,3.0,33.0,11.0,11.0,0.0,NextCloud
1868,1,1435,2103,0.0392607113,0,34,0.08,,,,0,1.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,143.0,143.0,143.0,3308.0,3308.0,3308.0,0.0,NextCloud
1869,1,-443,4,0.0001692835,0,4,0.0063391442,,,,0,12.0,68.0,49.0,4.0833333333,4.0,49.0,4.0833333333,4.0,24.0,2.0,1.0,601.0,50.0833333333,14.5,13347.0,1112.25,1430.0,0.0,NextCloud
1870,0,2119,2181,0.0351230353,0,24,0.0558139535,0.0,0.0,1.0,0,5.0,25.0,23.0,4.6,4.0,0.0,0.0,0.0,6.0,1.2,1.0,219.0,43.8,45.0,10045.0,2009.0,2133.0,0.0,NextCloud
1871,0,2120,2183,0.0351450559,0,26,0.0584269663,1.0,0.0,0.0,1,2.0,9.0,58.0,29.0,29.0,73.0,36.5,36.5,17.0,8.5,8.5,52.0,26.0,26.0,3536.0,1768.0,1768.0,0.0,NextCloud
1872,0,2174,17,0.0002705154,0,2,0.0058139535,,,,0,1.0,10.0,9.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,22.0,22.0,22.0,1156.0,1156.0,1156.0,0.0,NextCloud
1873,1,1163,342,0.0068021799,0,21,0.0638297872,0.865248227,0.8014184397,1.0,0,20.0,31.0,1908.0,106.0,22.0,576.0,36.0,6.0,41.0,2.05,1.5,375.0,20.8333333333,3.5,17820.0,990.0,402.5,0.0,NextCloud
1874,0,2201,2250,0.035613663,0,33,0.0875331565,0.0,0.0,0.0,0,1.0,5.0,12.0,12.0,12.0,4.0,4.0,4.0,3.0,3.0,3.0,20.0,20.0,20.0,1504.0,1504.0,1504.0,0.0,NextCloud
1875,1,741,597,0.0135098439,0,24,0.0550458716,1.0,1.0,0.0,0,14.0,45.0,274.0,19.5714285714,9.5,113.0,11.3,5.5,70.0,5.0,2.0,637.0,45.5,29.0,18742.0,1338.7142857143,957.0,0.0,NextCloud
1876,1,726,577,0.0131330374,0,9,0.0279503106,0.4556962025,1.0,0.9240506329,0,8.0,17.0,289.0,36.125,12.0,76.0,15.2,3.0,21.0,2.625,2.0,244.0,30.5,39.5,5220.0,652.5,893.5,0.0,NextCloud
1877,1,697,570,0.0130671007,0,6,0.0167597765,0.8152173913,1.0,0.8152173913,0,8.0,11.0,1150.0,143.75,48.0,0.0,0.0,0.0,8.0,1.0,1.0,60.0,12.0,17.0,10021.0,2004.2,2232.0,1.0,NextCloud
1878,0,2113,153,0.0024674634,0,35,0.0804597701,0.1818181818,0.5454545455,0.8181818182,0,1.0,17.0,17.0,17.0,17.0,1.0,1.0,1.0,10.0,10.0,10.0,75.0,75.0,75.0,2668.0,2668.0,2668.0,0.0,NextCloud
1879,0,2209,276,0.0043640503,0,44,0.1286549708,,,,0,1.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,563.0,563.0,563.0,3969.0,3969.0,3969.0,0.0,NextCloud
1880,0,2212,237,0.0037446082,0,26,0.0716253444,,,,0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,456.0,456.0,456.0,0.0,NextCloud
1881,0,2231,249,0.0039241025,0,30,0.1063829787,,,,0,2.0,3.0,12.0,6.0,6.0,3.0,3.0,3.0,5.0,2.5,2.5,9.0,4.5,4.5,950.0,475.0,475.0,0.0,NextCloud
1882,0,2272,175,0.0027393829,0,7,0.0219435737,,,,0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,312.0,312.0,312.0,0.0,NextCloud
1883,1,1982,2065,0.0341898738,0,26,0.0599078341,0.0,1.0,0.8,0,5.0,66.0,87.0,17.4,11.0,41.0,10.25,5.5,24.0,4.8,3.0,975.0,195.0,136.0,9522.0,1904.4,2197.0,1.0,NextCloud
1884,0,2322,2324,0.035925737,0,37,0.0772442589,,,,0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,NextCloud
1885,0,2323,2325,0.035935085,0,38,0.0777096115,1.0,1.0,1.0,0,5.0,36.0,73.0,14.6,1.0,0.0,0.0,0.0,5.0,1.0,1.0,211.0,42.2,44.0,16816.0,3363.2,4100.0,0.0,NextCloud
1886,0,2323,2326,0.0359499853,0,39,0.0795918367,,,,1,1.0,12.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,31.0,31.0,31.0,3858.0,3858.0,3858.0,0.0,NextCloud
1887,0,2323,2327,0.0359643293,0,40,0.081300813,1.0,1.0,1.0,0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,NextCloud
1888,0,2217,144,0.0022734449,0,11,0.0331325301,,,,0,2.0,62.0,7.0,3.5,3.5,1.0,1.0,1.0,2.0,1.0,1.0,354.0,177.0,177.0,8070.0,4035.0,4035.0,0.0,NextCloud
1889,0,2217,145,0.0022891966,0,12,0.036036036,1.0,1.0,1.0,0,1.0,16.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,37.0,2260.0,2260.0,2260.0,0.0,NextCloud
1890,0,2225,2258,0.0356078407,0,20,0.0634920635,0.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,NextCloud
1891,0,2225,21,0.0003311519,0,4,0.0126582278,,,,0,1.0,29.0,7.0,7.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,186.0,186.0,186.0,2440.0,2440.0,2440.0,0.0,NextCloud
1892,0,2276,2285,0.0357226608,0,17,0.0455764075,0.0,1.0,0.0,0,1.0,27.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,141.0,141.0,141.0,2491.0,2491.0,2491.0,0.0,NextCloud
1893,0,2321,2320,0.0358799876,0,33,0.0712742981,,,,1,2.0,39.0,7.0,3.5,3.5,0.0,0.0,0.0,3.0,1.5,1.5,203.0,101.5,101.5,4833.0,2416.5,2416.5,0.0,NextCloud
1894,0,2321,78,0.0012062913,0,18,0.038961039,,,,0,,,,,,,,,,,,,,,,,,,NextCloud
1895,0,2335,1717,0.0264458991,0,13,0.0290178571,0.0,0.4285714286,0.7142857143,0,3.0,8.0,30.0,10.0,10.0,0.0,0.0,0.0,7.0,2.3333333333,2.0,43.0,14.3333333333,17.0,6599.0,2199.6666666667,2201.0,0.0,NextCloud
1896,0,2336,1718,0.0264592638,0,14,0.0309050773,0.9117647059,1.0,0.7941176471,0,7.0,85.0,120.0,17.1428571429,12.0,27.0,9.0,9.0,28.0,4.0,1.0,1872.0,267.4285714286,60.0,20485.0,2926.4285714286,2480.0,0.0,NextCloud
1897,1,1353,830,0.0158029016,0,17,0.0484330484,1.0,1.0,1.0,0,3.0,15.0,104.0,34.6666666667,31.0,47.0,23.5,23.5,5.0,1.6666666667,2.0,102.0,34.0,30.0,6000.0,2000.0,2355.0,0.0,NextCloud
1898,1,161,541,0.0151515152,0,89,0.1348484848,1.0,0.0,0.4461538462,1,5.0,37.0,106.0,21.2,14.0,7.0,1.75,1.0,17.0,3.4,3.0,361.0,72.2,20.0,3621.0,724.2,1162.0,0.0,NextCloud
1899,1,2268,359,0.0056243146,0,34,0.1052631579,0.0,0.85,0.0,0,36.0,140.0,275.0,7.6388888889,3.0,198.0,6.3870967742,3.0,55.0,1.5277777778,1.0,2559.0,73.1142857143,5.0,46640.0,1332.5714285714,369.0,1.0,NextCloud
1900,1,1585,2184,0.0393364673,0,12,0.0277777778,0.3076923077,1.0,0.6153846154,0,8.0,77.0,143.0,17.875,8.5,2.0,1.0,1.0,19.0,2.375,1.5,1653.0,206.625,50.0,15144.0,1893.0,2157.5,0.0,NextCloud
1901,1,216,635,0.0172831442,0,31,0.0771144279,1.0,1.0,0.0833333333,0,3.0,37.0,24.0,8.0,2.0,5.0,1.6666666667,1.0,5.0,1.6666666667,1.0,368.0,122.6666666667,31.0,3666.0,1222.0,1217.0,0.0,NextCloud
1902,1,136,467,0.0132866735,0,34,0.0750551876,1.0,1.0,0.1,0,5.0,37.0,116.0,23.2,21.0,52.0,13.0,12.0,19.0,3.8,3.0,352.0,70.4,18.0,3499.0,699.8,1137.0,0.0,NextCloud
1903,1,1126,943,0.0189038569,0,6,0.0223048327,1.0,1.0,0.6666666667000001,0,3.0,45.0,28.0,9.3333333333,9.0,13.0,4.3333333333,4.0,12.0,4.0,4.0,521.0,173.6666666667,40.0,5331.0,1777.0,2127.0,0.0,NextCloud
1904,1,1097,751,0.0151341112,0,11,0.0342679128,0.4285714286,0.4285714286,0.4285714286,1,4.0,32.0,70.0,17.5,15.0,17.0,17.0,17.0,15.0,3.75,1.0,589.0,147.25,149.0,5956.0,1489.0,1145.5,0.0,NextCloud
1905,1,1097,753,0.015173192,0,13,0.04,0.7980769231,0.3365384615,0.8028846154,0,36.0,51.0,353.0,9.8055555556,1.5,138.0,4.6,1.0,54.0,1.5,1.0,1085.0,31.9117647059,9.0,58590.0,1723.2352941176,1649.0,0.0,NextCloud
1906,1,46,191,0.0057190766,0,32,0.0633663366,1.0,1.0,1.0,0,8.0,4.0,1498.0,187.25,4.5,126.0,18.0,19.0,9.0,1.125,1.0,27.0,3.8571428571,3.0,4504.0,643.4285714286,691.0,0.0,NextCloud
1907,1,313,734,0.0191594884,0,70,0.1026392962,1.0,1.0,1.0,0,2.0,10.0,4.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,118.0,59.0,59.0,724.0,362.0,362.0,0.0,NextCloud
1908,0,2328,324,0.0049998457,0,20,0.044345898,0.0,1.0,0.0,0,2.0,23.0,20.0,10.0,10.0,9.0,4.5,4.5,9.0,4.5,4.5,100.0,50.0,50.0,5077.0,2538.5,2538.5,0.0,NextCloud
1909,0,2329,325,0.0050130339,0,21,0.0450643777,,,,1,1.0,17.0,7.0,7.0,7.0,2.0,2.0,2.0,5.0,5.0,5.0,57.0,57.0,57.0,2919.0,2919.0,2919.0,0.0,NextCloud
1910,0,2301,305,0.0047358042,0,46,0.0845588235,,,,0,2.0,14.0,20.0,10.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,26.0,13.0,13.0,3289.0,1644.5,1644.5,0.0,NextCloud
1911,0,2301,306,0.0047511839,0,47,0.0860805861,1.0,1.0,1.0,0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,16.0,8.0,8.0,1090.0,545.0,545.0,0.0,NextCloud
1912,0,2301,307,0.0047666366,0,48,0.0877513711,,,,0,1.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,570.0,570.0,570.0,4061.0,4061.0,4061.0,0.0,NextCloud
1913,0,2301,308,0.0047820147,0,49,0.0892531876,,,,0,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,9.0,9.0,545.0,545.0,545.0,0.0,NextCloud
1914,0,2301,309,0.0047974662,0,50,0.0909090909,,,,1,2.0,3.0,8.0,4.0,4.0,16.0,8.0,8.0,5.0,2.5,2.5,14.0,7.0,7.0,1090.0,545.0,545.0,0.0,NextCloud
1915,0,2301,310,0.0048121701,0,51,0.0909090909,,,,0,1.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,571.0,571.0,571.0,4062.0,4062.0,4062.0,0.0,NextCloud
1916,0,2303,311,0.00482612,0,52,0.0901213172,,,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,765.0,765.0,765.0,0.0,NextCloud
1917,1,1538,4840,0.0883147216,0,125,0.3094059406,1.0,1.0,0.7700787402,0,6.0,2.0,12987.0,2164.5,1464.0,0.0,0.0,0.0,6.0,1.0,1.0,10.0,10.0,10.0,38.0,38.0,38.0,0.0,NextCloud
1918,0,2352,355,0.005450972,0,35,0.0757575758,1.0,1.0,1.0,0,1.0,23.0,8.0,8.0,8.0,7.0,7.0,7.0,2.0,2.0,2.0,91.0,91.0,91.0,3356.0,3356.0,3356.0,0.0,NextCloud
1919,1,1202,1479,0.0291497497,0,29,0.0721393035,,,,1,1.0,16.0,44.0,44.0,44.0,0.0,0.0,0.0,2.0,2.0,2.0,51.0,51.0,51.0,2206.0,2206.0,2206.0,0.0,NextCloud
1920,1,-1005,1090,0.0810529447,0,21,0.0377019749,0.6777629827,0.9474034621,0.9886817577,0,13.0,16.0,3045.0,234.2307692308,155.0,1.0,1.0,1.0,13.0,1.0,1.0,137.0,137.0,137.0,590.0,590.0,590.0,0.0,NextCloud
1921,0,2406,2363,0.0359036694,0,8,0.023255814,,,,0,2.0,37.0,5.0,2.5,2.5,1.0,1.0,1.0,2.0,1.0,1.0,204.0,102.0,102.0,5600.0,2800.0,2800.0,0.0,NextCloud
1922,1,816,33,0.0007261845,0,24,0.0566037736,1.0,1.0,1.0,0,2.0,24.0,10.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,94.0,47.0,47.0,1963.0,981.5,981.5,0.0,NextCloud
1923,0,2321,443,0.006850692,0,29,0.0627705628,,,,0,1.0,34.0,20.0,20.0,20.0,27.0,27.0,27.0,6.0,6.0,6.0,219.0,219.0,219.0,2537.0,2537.0,2537.0,0.0,NextCloud
1924,0,2322,444,0.0068642456,0,29,0.0613107822,1.0,0.0,0.0285714286,1,1.0,34.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,220.0,220.0,220.0,2537.0,2537.0,2537.0,0.0,NextCloud
1925,0,2329,488,0.0075277276,0,57,0.1233766234,0.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,NextCloud
1926,0,2423,2392,0.036199095,0,35,0.0948509485,,,,0,1.0,24.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,95.0,95.0,95.0,3159.0,3159.0,3159.0,0.0,NextCloud
1927,0,2440,2411,0.0363633621,0,39,0.0930787589,0.0,1.0,1.0,1,1.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,58.0,58.0,58.0,3030.0,3030.0,3030.0,0.0,NextCloud
1928,0,2288,397,0.0061888134,0,52,0.1150442478,,,,0,2.0,35.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,299.0,149.5,149.5,5027.0,2513.5,2513.5,1.0,NextCloud
1929,1,547,545,0.0130874337,0,10,0.0234741784,0.0,1.0,0.0,0,1.0,14.0,35.0,35.0,35.0,28.0,28.0,28.0,13.0,13.0,13.0,96.0,96.0,96.0,763.0,763.0,763.0,0.0,NextCloud
1930,1,1182,718,0.0142274006,0,26,0.0838709677,0.8095238095,1.0,1.0,0,4.0,4.0,62.0,15.5,10.5,29.0,9.6666666667,4.0,16.0,4.0,2.0,22.0,5.5,2.5,1180.0,295.0,20.5,0.0,NextCloud
1931,1,1163,815,0.0162105179,0,21,0.0625,,,,0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,23.0,23.0,1109.0,1109.0,1109.0,0.0,NextCloud
1932,0,2412,1335,0.0202604262,0,3,0.0105263158,,,,1,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,72.0,72.0,3154.0,3154.0,3154.0,0.0,NextCloud
1933,1,2149,1235,0.0197464145,0,53,0.1144708423,0.1428571429,1.0,0.0,0,2.0,22.0,29.0,14.5,14.5,4.0,2.0,2.0,10.0,5.0,5.0,117.0,58.5,58.5,5491.0,2745.5,2745.5,0.0,NextCloud
1934,0,2408,11,0.0001669931,0,8,0.0214477212,1.0,1.0,1.0,0,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,10.0,148.0,148.0,148.0,0.0,NextCloud
1935,0,2414,562,0.0085230289,0,41,0.1305732484,0.3783783784,1.0,1.0,0,1.0,24.0,14.0,14.0,14.0,1.0,1.0,1.0,3.0,3.0,3.0,106.0,106.0,106.0,2406.0,2406.0,2406.0,0.0,NextCloud
1936,0,2414,560,0.0084930842,0,39,0.124600639,0.0,0.0,1.0,0,1.0,4.0,9.0,9.0,9.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,813.0,813.0,813.0,0.0,NextCloud
1937,1,1601,1097,0.019673954,0,21,0.0541237113,1.0,1.0,1.0,0,2.0,12.0,60.0,30.0,30.0,35.0,35.0,35.0,7.0,3.5,3.5,33.0,33.0,33.0,515.0,515.0,515.0,0.0,NextCloud
1938,0,2415,565,0.0085665767,0,43,0.1314984709,,,,0,1.0,3.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,6.0,6.0,238.0,238.0,238.0,0.0,NextCloud
1939,1,2176,289,0.0045962022,0,15,0.04,0.6289156627,0.8963855422,0.9036144578,0,23.0,124.0,718.0,31.2173913043,24.0,13.0,2.1666666667,1.5,64.0,2.7826086957,2.0,2795.0,147.1052631579,97.0,44935.0,2365.0,2392.0,5.0,NextCloud
1940,0,2414,561,0.0085079924,0,40,0.126984127,0.0,0.0,0.0,0,1.0,10.0,12.0,12.0,12.0,9.0,9.0,9.0,3.0,3.0,3.0,33.0,33.0,33.0,1751.0,1751.0,1751.0,0.0,NextCloud
1941,1,662,424,0.0098116351,0,79,0.1539961014,0.0,1.0,0.0,0,5.0,31.0,177.0,35.4,3.0,126.0,63.0,63.0,11.0,2.2,1.0,157.0,39.25,37.5,5309.0,1327.25,1109.0,0.0,NextCloud
1942,1,959,621,0.0129810406,0,10,0.0220264317,0.4761904762,1.0,1.0,0,2.0,29.0,26.0,13.0,13.0,11.0,5.5,5.5,4.0,2.0,2.0,92.0,46.0,46.0,3530.0,1765.0,1765.0,0.0,NextCloud
1943,0,2477,2447,0.0366399641,0,32,0.0862533693,0.0,0.0,0.5294117647000001,1,1.0,8.0,29.0,29.0,29.0,8.0,8.0,8.0,3.0,3.0,3.0,16.0,16.0,16.0,2422.0,2422.0,2422.0,0.0,NextCloud
1944,1,60,98,0.0029052532,0,87,0.1459731544,0.4242424242,1.0,1.0,1,9.0,2.0,69.0,7.6666666667,9.0,26.0,2.8888888889,2.0,22.0,2.4444444444,2.0,12.0,1.3333333333,1.0,40.0,4.4444444444,4.0,0.0,NextCloud
1945,1,55,81,0.0024089219,0,70,0.1219512195,0.6310679612,1.0,1.0,0,3.0,2.0,237.0,118.5,118.5,1.0,1.0,1.0,3.0,1.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,NextCloud
1946,0,2351,2,3.07154e-05,0,2,0.0043383948,0.125,0.25,0.875,0,3.0,26.0,29.0,9.6666666667,6.0,3.0,1.0,1.0,11.0,3.6666666667,3.0,210.0,70.0,8.0,6616.0,2205.3333333333,1636.0,0.0,NextCloud
1947,1,1502,523,0.0096325629,0,23,0.0614973262,0.487804878,0.487804878,1.0,0,10.0,82.0,245.0,24.5,9.5,141.0,17.625,5.0,39.0,4.3333333333,4.0,1458.0,145.8,38.5,25744.0,2574.4,2518.0,0.0,NextCloud
1948,0,2455,491,0.0073800183,0,12,0.0270880361,0.0238095238,1.0,1.0,0,1.0,17.0,97.0,97.0,97.0,0.0,0.0,0.0,2.0,2.0,2.0,85.0,85.0,85.0,3556.0,3556.0,3556.0,0.0,NextCloud
1949,0,2533,2491,0.0367935955,0,37,0.0643478261,0.0,1.0,1.0,1,2.0,7.0,37.0,18.5,18.5,29.0,14.5,14.5,8.0,4.0,4.0,27.0,13.5,13.5,4436.0,2218.0,2218.0,0.0,NextCloud
1950,1,315,1308,0.0340518588,0,102,0.1342105263,1.0,1.0,0.7000000000000001,0,11.0,32.0,329.0,29.9090909091,5.0,247.0,49.4,25.0,45.0,4.0909090909,2.0,467.0,51.8888888889,46.0,8137.0,904.1111111111,1335.0,0.0,NextCloud
1951,1,420,1525,0.0380337191,0,45,0.1086956522,0.7647058824,1.0,1.0,1,6.0,25.0,28.0,4.6666666667,3.0,5.0,1.25,1.0,8.0,1.3333333333,1.0,142.0,23.6666666667,24.0,4032.0,672.0,472.0,0.0,NextCloud
1952,1,2470,2440,0.0365833546,0,30,0.075,0.5641025641,0.0,0.0,1,3.0,27.0,44.0,14.6666666667,9.0,17.0,5.6666666667,6.0,12.0,4.0,3.0,229.0,76.3333333333,15.0,7798.0,2599.3333333333,2154.0,0.0,NextCloud
1953,1,2462,2429,0.0364714715,0,32,0.0810126582,1.0,0.0,0.3461538462,0,6.0,65.0,266.0,44.3333333333,22.0,67.0,22.3333333333,5.0,19.0,3.1666666667,1.0,1285.0,214.1666666667,47.0,18682.0,3113.6666666667,2511.0,0.0,NextCloud
1954,0,2533,1415,0.0209007252,0,39,0.0679442509,,,,1,1.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,7.0,7.0,774.0,774.0,774.0,0.0,NextCloud
1955,1,2333,1286,0.0198144895,0,28,0.0589473684,0.4285714286,0.8928571429000001,0.9285714286,0,12.0,76.0,127.0,11.5454545455,4.0,15.0,3.0,4.0,25.0,2.0833333333,1.0,1662.0,138.5,41.5,25362.0,2113.5,2305.5,2.0,NextCloud
1956,0,2537,2495,0.0368140705,0,37,0.0622895623,,,,1,1.0,25.0,12.0,12.0,12.0,6.0,6.0,6.0,4.0,4.0,4.0,98.0,98.0,98.0,3274.0,3274.0,3274.0,0.0,NextCloud
1957,0,2538,2496,0.0368201331,0,33,0.0550918197,,,,1,1.0,19.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,60.0,60.0,60.0,3128.0,3128.0,3128.0,0.0,NextCloud
1958,0,2538,874,0.0128956105,0,11,0.018487395,1.0,1.0,1.0,1,1.0,13.0,10.0,10.0,10.0,0.0,0.0,0.0,2.0,2.0,2.0,30.0,30.0,30.0,4073.0,4073.0,4073.0,0.0,NextCloud
1959,0,2534,1423,0.0210120638,0,33,0.0555555556,1.0,1.0,1.0,0,1.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,15.0,15.0,2828.0,2828.0,2828.0,0.0,NextCloud
1960,0,2549,1435,0.021115362,0,26,0.0492424242,,,0.0,0,1.0,21.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,85.0,85.0,85.0,3271.0,3271.0,3271.0,0.0,NextCloud
1961,1,1723,990,0.0172051233,0,25,0.0566893424,0.5294117647000001,1.0,0.7058823529,0,3.0,36.0,39.0,13.0,14.0,1.0,1.0,1.0,5.0,1.6666666667,2.0,213.0,71.0,68.0,8827.0,2942.3333333333,2445.0,0.0,NextCloud
